"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1655492400";"17.06.2022 22:00";"191,96";"319,04";"191,96";"191,96"
"1655496000";"17.06.2022 23:00";"208,99";"280,9";"208,99";"208,99"
"1655499600";"18.06.2022 00:00";"223,67";"223,67";"150";"223,67"
"1655503200";"18.06.2022 01:00";"250,19";"250,19";"108,74";"250,19"
"1655506800";"18.06.2022 02:00";"191,71";"191,71";"105,76";"191,71"
"1655510400";"18.06.2022 03:00";"120,09";"120,09";"80,68";"120,09"
"1655514000";"18.06.2022 04:00";"120,05";"120,05";"47,99";"120,05"
"1655517600";"18.06.2022 05:00";"109,5";"120,05";"4,33";"109,5"
"1655521200";"18.06.2022 06:00";"124,41";"124,41";"30,2";"124,41"
"1655524800";"18.06.2022 07:00";"185,04";"185,04";"79,25";"185,04"
"1655528400";"18.06.2022 08:00";"173,35";"173,35";"100,52";"173,35"
"1655532000";"18.06.2022 09:00";"171,84";"171,84";"101,2";"171,84"
"1655535600";"18.06.2022 10:00";"170,52";"170,52";"103,41";"170,52"
"1655539200";"18.06.2022 11:00";"137,11";"137,11";"91,28";"137,11"
"1655542800";"18.06.2022 12:00";"120,41";"120,41";"91,37";"120,41"
"1655546400";"18.06.2022 13:00";"98,85";"98,85";"95,24";"98,85"
"1655550000";"18.06.2022 14:00";"87,34";"87,34";"87,34";"87,34"
"1655553600";"18.06.2022 15:00";"88,58";"88,58";"88,58";"88,58"
"1655557200";"18.06.2022 16:00";"119,49";"119,49";"93,89";"119,49"
"1655560800";"18.06.2022 17:00";"147,02";"147,02";"93,07";"147,02"
"1655564400";"18.06.2022 18:00";"176,17";"176,17";"96,18";"176,17"
"1655568000";"18.06.2022 19:00";"250,95";"264,61";"94,7";"250,95"
"1655571600";"18.06.2022 20:00";"196,07";"328,01";"87,25";"196,07"
"1655575200";"18.06.2022 21:00";"255,07";"255,07";"54,44";"255,07"
"1655578800";"18.06.2022 22:00";"134";"134";"66,88";"134"
"1655582400";"18.06.2022 23:00";"285,08";"285,08";"79,12";"285,08"
"1655586000";"19.06.2022 00:00";"109,45";"109,45";"5,57";"109,45"
"1655589600";"19.06.2022 01:00";"108,88";"108,88";"3,14";"108,88"
"1655593200";"19.06.2022 02:00";"135,06";"135,06";"2,53";"135,06"
"1655596800";"19.06.2022 03:00";"135,04";"135,04";"1,95";"135,04"
"1655600400";"19.06.2022 04:00";"135,01";"135,01";"1,66";"135,01"
"1655604000";"19.06.2022 05:00";"120,6";"120,6";"1,49";"120,6"
"1655607600";"19.06.2022 06:00";"109,55";"109,55";"1,71";"109,55"
"1655611200";"19.06.2022 07:00";"108,82";"108,82";"2,04";"108,82"
"1655614800";"19.06.2022 08:00";"95,9";"95,9";"2,77";"95,9"
"1655618400";"19.06.2022 09:00";"88,38";"88,38";"3,67";"88,38"
"1655622000";"19.06.2022 10:00";"94,19";"94,19";"5,11";"94,19"
"1655625600";"19.06.2022 11:00";"94,15";"94,15";"6";"6"
"1655629200";"19.06.2022 12:00";"92,71";"92,71";"6,92";"92,71"
"1655632800";"19.06.2022 13:00";"77,21";"77,21";"6,98";"77,21"
"1655636400";"19.06.2022 14:00";"70,98";"70,98";"6,8";"70,98"
"1655640000";"19.06.2022 15:00";"108,8";"108,8";"7,67";"108,8"
"1655643600";"19.06.2022 16:00";"76,55";"76,55";"13,32";"76,55"
"1655647200";"19.06.2022 17:00";"90,78";"90,78";"26,92";"90,78"
"1655650800";"19.06.2022 18:00";"108,85";"108,85";"31,95";"108,85"
"1655654400";"19.06.2022 19:00";"90,17";"90,17";"77,11";"90,17"
"1655658000";"19.06.2022 20:00";"194,68";"194,68";"72,68";"194,68"
"1655661600";"19.06.2022 21:00";"154,5";"154,5";"41,18";"154,5"
"1655665200";"19.06.2022 22:00";"108,84";"294,29";"46,97";"108,84"
"1655668800";"19.06.2022 23:00";"151,85";"306,93";"30,23";"151,85"
"1655672400";"20.06.2022 00:00";"195,06";"281,1";"26,53";"195,06"
"1655676000";"20.06.2022 01:00";"240,22";"240,22";"27,37";"240,22"
"1655679600";"20.06.2022 02:00";"220,39";"220,39";"26,85";"220,39"
"1655683200";"20.06.2022 03:00";"184,98";"184,98";"26,7";"133,76"
"1655686800";"20.06.2022 04:00";"108,82";"108,82";"27,15";"108,82"
"1655690400";"20.06.2022 05:00";"213,2";"213,2";"30,02";"108,85"
"1655694000";"20.06.2022 06:00";"160,45";"263,27";"160,45";"160,45"
"1655697600";"20.06.2022 07:00";"301,67";"301,67";"301,67";"301,67"
"1655701200";"20.06.2022 08:00";"368,9";"368,9";"368,9";"368,9"
"1655704800";"20.06.2022 09:00";"500";"500";"500";"500"
"1655708400";"20.06.2022 10:00";"348,28";"348,28";"348,28";"348,28"
"1655712000";"20.06.2022 11:00";"309,82";"309,82";"309,82";"309,82"
"1655715600";"20.06.2022 12:00";"305,97";"305,97";"305,97";"305,97"
"1655719200";"20.06.2022 13:00";"263,54";"263,54";"263,54";"263,54"
"1655722800";"20.06.2022 14:00";"223,16";"223,16";"223,16";"223,16"
"1655726400";"20.06.2022 15:00";"209,16";"209,16";"209,16";"209,16"
"1655730000";"20.06.2022 16:00";"259,03";"259,03";"259,03";"259,03"
"1655733600";"20.06.2022 17:00";"271,09";"271,09";"195,03";"195,03"
"1655737200";"20.06.2022 18:00";"338,71";"338,71";"225,86";"225,86"
"1655740800";"20.06.2022 19:00";"255,73";"255,73";"255,73";"255,73"
"1655744400";"20.06.2022 20:00";"291,19";"291,19";"291,19";"291,19"
"1655748000";"20.06.2022 21:00";"316,32";"316,32";"316,32";"316,32"
"1655751600";"20.06.2022 22:00";"315,99";"315,99";"315,99";"315,99"
"1655755200";"20.06.2022 23:00";"285,85";"285,85";"285,85";"285,85"
"1655758800";"21.06.2022 00:00";"245,99";"245,99";"155,76";"155,76"
"1655762400";"21.06.2022 01:00";"245,54";"245,54";"149,29";"245,54"
"1655766000";"21.06.2022 02:00";"204,78";"204,78";"136,22";"204,78"
"1655769600";"21.06.2022 03:00";"205,05";"205,05";"74,81";"196,98"
"1655773200";"21.06.2022 04:00";"161,91";"161,91";"39,57";"161,91"
"1655776800";"21.06.2022 05:00";"150,08";"150,08";"56,99";"150,08"
"1655780400";"21.06.2022 06:00";"177,18";"177,18";"144,46";"177,18"
"1655784000";"21.06.2022 07:00";"262,58";"297,61";"262,58";"262,58"
"1655787600";"21.06.2022 08:00";"338,9";"338,9";"338,9";"338,9"
"1655791200";"21.06.2022 09:00";"328,6";"328,6";"328,6";"328,6"
"1655794800";"21.06.2022 10:00";"262,86";"262,86";"262,86";"262,86"
"1655798400";"21.06.2022 11:00";"195,45";"195,45";"195,45";"195,45"
"1655802000";"21.06.2022 12:00";"219,8";"219,8";"219,8";"219,8"
"1655805600";"21.06.2022 13:00";"214,58";"214,58";"214,58";"214,58"
"1655809200";"21.06.2022 14:00";"207,5";"207,5";"207,5";"207,5"
"1655812800";"21.06.2022 15:00";"176,79";"176,79";"176,79";"176,79"
"1655816400";"21.06.2022 16:00";"201,14";"201,14";"201,14";"201,14"
"1655820000";"21.06.2022 17:00";"258,04";"258,04";"234,17";"234,17"
"1655823600";"21.06.2022 18:00";"292,4";"292,4";"179,06";"179,06"
"1655827200";"21.06.2022 19:00";"245,09";"245,09";"229,97";"229,97"
"1655830800";"21.06.2022 20:00";"354,15";"354,15";"240,71";"240,71"
"1655834400";"21.06.2022 21:00";"255,09";"255,09";"168,6";"168,6"
"1655838000";"21.06.2022 22:00";"153,69";"412,62";"153,69";"153,69"
"1655841600";"21.06.2022 23:00";"374,71";"374,71";"138,22";"261,36"
"1655845200";"22.06.2022 00:00";"325,78";"325,78";"27,96";"325,78"
"1655848800";"22.06.2022 01:00";"111,17";"111,17";"10,64";"111,17"
"1655852400";"22.06.2022 02:00";"111,13";"111,13";"7,97";"111,13"
"1655856000";"22.06.2022 03:00";"111,12";"111,12";"7,55";"111,12"
"1655859600";"22.06.2022 04:00";"10";"10";"10";"10"
"1655863200";"22.06.2022 05:00";"111,13";"111,13";"20";"111,13"
"1655866800";"22.06.2022 06:00";"284,42";"284,42";"66,78";"111,14"
"1655870400";"22.06.2022 07:00";"350,12";"350,12";"158,9";"158,9"
"1655874000";"22.06.2022 08:00";"421,66";"421,66";"225,55";"225,55"
"1655877600";"22.06.2022 09:00";"374,45";"374,45";"374,45";"374,45"
"1655881200";"22.06.2022 10:00";"328,85";"328,85";"328,85";"328,85"
"1655884800";"22.06.2022 11:00";"299,2";"299,2";"294,25";"294,25"
"1655888400";"22.06.2022 12:00";"285,98";"285,98";"285,43";"285,43"
"1655892000";"22.06.2022 13:00";"280,13";"280,13";"262,45";"262,45"
"1655895600";"22.06.2022 14:00";"255,07";"255,07";"243,71";"243,71"
"1655899200";"22.06.2022 15:00";"252,66";"252,66";"238,6";"238,6"
"1655902800";"22.06.2022 16:00";"268,93";"268,93";"199,04";"199,04"
"1655906400";"22.06.2022 17:00";"299,43";"299,43";"172,07";"172,07"
"1655910000";"22.06.2022 18:00";"343,14";"343,14";"169,45";"169,45"
"1655913600";"22.06.2022 19:00";"395,21";"395,21";"187,78";"187,78"
"1655917200";"22.06.2022 20:00";"470,46";"470,46";"168,97";"168,97"
"1655920800";"22.06.2022 21:00";"211,93";"211,93";"160,96";"160,96"
"1655924400";"22.06.2022 22:00";"165,39";"389,72";"165,39";"165,39"
"1655928000";"22.06.2022 23:00";"365,56";"365,56";"158,91";"365,56"
"1655931600";"23.06.2022 00:00";"303,05";"303,05";"27,3";"155,39"
"1655935200";"23.06.2022 01:00";"288,36";"288,36";"4,69";"288,36"
"1655938800";"23.06.2022 02:00";"253,44";"253,44";"2,9";"253,44"
"1655942400";"23.06.2022 03:00";"244,02";"244,02";"2,42";"109,47"
"1655946000";"23.06.2022 04:00";"239,92";"239,92";"2,51";"109,45"
"1655949600";"23.06.2022 05:00";"149";"149";"3,24";"109,44"
"1655953200";"23.06.2022 06:00";"279,68";"279,68";"20,51";"109,45"
"1655956800";"23.06.2022 07:00";"336,1";"336,1";"40,36";"40,36"
"1655960400";"23.06.2022 08:00";"366,23";"366,23";"133,27";"133,27"
"1655964000";"23.06.2022 09:00";"353,36";"353,36";"149,99";"149,99"
"1655967600";"23.06.2022 10:00";"312,35";"312,35";"131,11";"131,11"
"1655971200";"23.06.2022 11:00";"273,42";"273,42";"104";"104"
"1655974800";"23.06.2022 12:00";"240,43";"240,43";"89,54";"89,54"
"1655978400";"23.06.2022 13:00";"234,92";"234,92";"87,05";"87,05"
"1655982000";"23.06.2022 14:00";"260,44";"260,44";"72,05";"72,05"
"1655985600";"23.06.2022 15:00";"266,23";"266,23";"28,67";"28,67"
"1655989200";"23.06.2022 16:00";"269,65";"269,65";"28,98";"28,98"
"1655992800";"23.06.2022 17:00";"256,75";"256,75";"47,22";"47,22"
"1655996400";"23.06.2022 18:00";"328,26";"328,26";"90,07";"90,07"
"1656000000";"23.06.2022 19:00";"365,65";"365,65";"116,43";"116,43"
"1656003600";"23.06.2022 20:00";"429,13";"429,13";"131,11";"310"
"1656007200";"23.06.2022 21:00";"278,32";"413,99";"112,05";"278,32"
"1656010800";"23.06.2022 22:00";"364,05";"364,05";"85,82";"364,05"
"1656014400";"23.06.2022 23:00";"292,31";"292,31";"31,74";"292,31"
"1656018000";"24.06.2022 00:00";"210,39";"210,39";"25,89";"210,39"
"1656021600";"24.06.2022 01:00";"212,04";"212,04";"5,35";"212,04"
"1656025200";"24.06.2022 02:00";"200,07";"200,07";"4,91";"200,07"
"1656028800";"24.06.2022 03:00";"188,41";"188,41";"4,94";"188,41"
"1656032400";"24.06.2022 04:00";"182,17";"182,17";"5,32";"182,17"
"1656036000";"24.06.2022 05:00";"179,72";"179,72";"21,45";"107,79"
"1656039600";"24.06.2022 06:00";"183,61";"183,61";"28,99";"28,99"
"1656043200";"24.06.2022 07:00";"274,57";"274,57";"49,61";"49,61"
"1656046800";"24.06.2022 08:00";"327,13";"327,13";"86,79";"86,79"
"1656050400";"24.06.2022 09:00";"319,01";"319,01";"80,88";"80,88"
"1656054000";"24.06.2022 10:00";"324,6";"324,6";"86,58";"86,58"
"1656057600";"24.06.2022 11:00";"298,54";"298,54";"81,7";"81,7"
"1656061200";"24.06.2022 12:00";"260,13";"260,13";"77,21";"77,21"
"1656064800";"24.06.2022 13:00";"244,79";"244,79";"80,56";"80,56"
"1656068400";"24.06.2022 14:00";"230,86";"230,86";"65,38";"65,38"
"1656072000";"24.06.2022 15:00";"123,38";"123,38";"67,17";"67,17"
"1656075600";"24.06.2022 16:00";"103,25";"103,25";"73,3";"73,3"
"1656079200";"24.06.2022 17:00";"105,55";"105,55";"70,54";"70,54"
"1656082800";"24.06.2022 18:00";"296,41";"296,41";"110,59";"110,59"
"1656086400";"24.06.2022 19:00";"322";"322";"121,76";"121,76"
"1656090000";"24.06.2022 20:00";"329,94";"329,94";"115,31";"115,31"
"1656093600";"24.06.2022 21:00";"335,2";"335,2";"104,54";"104,54"
"1656097200";"24.06.2022 22:00";"138,42";"138,42";"138,42";"138,42"
"1656100800";"24.06.2022 23:00";"300,08";"300,08";"138,29";"300,08"
"1656104400";"25.06.2022 00:00";"125,07";"125,07";"29,45";"125,07"
"1656108000";"25.06.2022 01:00";"180,02";"180,02";"61,3";"180,02"
"1656111600";"25.06.2022 02:00";"160,09";"160,09";"22,68";"160,09"
"1656115200";"25.06.2022 03:00";"160,06";"160,06";"10,07";"145,13"
"1656118800";"25.06.2022 04:00";"160,03";"160,03";"6,83";"109,4"
"1656122400";"25.06.2022 05:00";"160,08";"160,08";"6,81";"109,3"
"1656126000";"25.06.2022 06:00";"160,05";"160,05";"25,98";"25,98"
"1656129600";"25.06.2022 07:00";"226,73";"226,73";"28,87";"28,87"
"1656133200";"25.06.2022 08:00";"261,09";"261,09";"46,25";"46,25"
"1656136800";"25.06.2022 09:00";"269,03";"269,03";"53,52";"53,52"
"1656140400";"25.06.2022 10:00";"237,49";"237,49";"74,08";"74,08"
"1656144000";"25.06.2022 11:00";"213,14";"213,14";"64,39";"64,39"
"1656147600";"25.06.2022 12:00";"210,98";"210,98";"75,53";"75,53"
"1656151200";"25.06.2022 13:00";"197,86";"197,86";"72,23";"72,23"
"1656154800";"25.06.2022 14:00";"224,1";"224,1";"31,33";"31,33"
"1656158400";"25.06.2022 15:00";"197,2";"197,2";"90,52";"90,52"
"1656162000";"25.06.2022 16:00";"206,58";"206,58";"105,61";"105,61"
"1656165600";"25.06.2022 17:00";"249,58";"249,58";"104,5";"104,5"
"1656169200";"25.06.2022 18:00";"269,07";"269,07";"114,11";"114,11"
"1656172800";"25.06.2022 19:00";"271,57";"271,57";"150";"150"
"1656176400";"25.06.2022 20:00";"314,1";"314,1";"154,32";"154,32"
"1656180000";"25.06.2022 21:00";"327,17";"327,17";"149,11";"149,11"
"1656183600";"25.06.2022 22:00";"322,68";"322,68";"152,26";"322,68"
"1656187200";"25.06.2022 23:00";"316,25";"316,25";"144,9";"310,03"
"1656190800";"26.06.2022 00:00";"145,18";"287,86";"20,04";"145,18"
"1656194400";"26.06.2022 01:00";"288,91";"288,91";"27,49";"190,68"
"1656198000";"26.06.2022 02:00";"255,06";"255,06";"26,46";"255,06"
"1656201600";"26.06.2022 03:00";"201,28";"201,28";"22,08";"201,28"
"1656205200";"26.06.2022 04:00";"101,05";"101,05";"26,77";"101,05"
"1656208800";"26.06.2022 05:00";"136,92";"136,92";"27,96";"109,82"
"1656212400";"26.06.2022 06:00";"135,86";"135,86";"27,76";"27,76"
"1656216000";"26.06.2022 07:00";"135,22";"135,22";"29,47";"29,47"
"1656219600";"26.06.2022 08:00";"135,44";"135,44";"45,46";"45,46"
"1656223200";"26.06.2022 09:00";"133,03";"133,03";"65,51";"65,51"
"1656226800";"26.06.2022 10:00";"110,04";"110,04";"83,62";"83,62"
"1656230400";"26.06.2022 11:00";"97,62";"97,62";"97,62";"97,62"
"1656234000";"26.06.2022 12:00";"91,68";"91,68";"91,68";"91,68"
"1656237600";"26.06.2022 13:00";"88,4";"88,4";"88,4";"88,4"
"1656241200";"26.06.2022 14:00";"114,47";"114,47";"100,04";"100,04"
"1656244800";"26.06.2022 15:00";"115,49";"115,49";"109,85";"109,85"
"1656248400";"26.06.2022 16:00";"117,11";"117,11";"117,11";"117,11"
"1656252000";"26.06.2022 17:00";"172";"172";"148,86";"148,86"
"1656255600";"26.06.2022 18:00";"202,28";"202,28";"160,03";"160,03"
"1656259200";"26.06.2022 19:00";"284,92";"284,92";"153,64";"153,64"
"1656262800";"26.06.2022 20:00";"316,99";"316,99";"157,93";"157,93"
"1656266400";"26.06.2022 21:00";"325,38";"325,38";"151,62";"151,62"
"1656270000";"26.06.2022 22:00";"308,94";"308,94";"150,37";"150,37"
"1656273600";"26.06.2022 23:00";"327,65";"327,65";"149,29";"149,29"
"1656277200";"27.06.2022 00:00";"308,29";"308,29";"111,13";"111,13"
"1656280800";"27.06.2022 01:00";"288,52";"288,52";"110,02";"288,52"
"1656284400";"27.06.2022 02:00";"224,9";"224,9";"88,43";"224,9"
"1656288000";"27.06.2022 03:00";"229,23";"229,23";"50,98";"108,12"
"1656291600";"27.06.2022 04:00";"220,75";"220,75";"50,82";"50,82"
"1656295200";"27.06.2022 05:00";"213,15";"213,15";"49,53";"49,53"
"1656298800";"27.06.2022 06:00";"258,22";"258,22";"110,06";"110,06"
"1656302400";"27.06.2022 07:00";"330,91";"330,91";"221,44";"221,44"
"1656306000";"27.06.2022 08:00";"357,94";"357,94";"357,94";"357,94"
"1656309600";"27.06.2022 09:00";"371,07";"371,07";"371,07";"371,07"
"1656313200";"27.06.2022 10:00";"348,38";"348,38";"348,38";"348,38"
"1656316800";"27.06.2022 11:00";"332,54";"332,54";"332,54";"332,54"
"1656320400";"27.06.2022 12:00";"296,7";"296,7";"293,5";"293,5"
"1656324000";"27.06.2022 13:00";"500,02";"500,02";"268";"268"
"1656327600";"27.06.2022 14:00";"259,34";"259,34";"250,91";"250,91"
"1656331200";"27.06.2022 15:00";"340,95";"340,95";"235,29";"235,29"
"1656334800";"27.06.2022 16:00";"352,68";"352,68";"241,35";"241,35"
"1656338400";"27.06.2022 17:00";"355,02";"355,02";"235,55";"235,55"
"1656342000";"27.06.2022 18:00";"355,51";"355,51";"234,03";"234,03"
"1656345600";"27.06.2022 19:00";"378,59";"378,59";"240,49";"240,49"
"1656349200";"27.06.2022 20:00";"442,02";"442,02";"210";"210"
"1656352800";"27.06.2022 21:00";"423,66";"423,66";"185,33";"185,33"
"1656356400";"27.06.2022 22:00";"375,64";"375,64";"167,01";"167,01"
"1656360000";"27.06.2022 23:00";"372,17";"372,17";"136,22";"136,22"
"1656363600";"28.06.2022 00:00";"347,33";"347,33";"40,45";"40,45"
"1656367200";"28.06.2022 01:00";"191,66";"191,66";"27,98";"27,98"
"1656370800";"28.06.2022 02:00";"200,2";"200,2";"25,86";"25,86"
"1656374400";"28.06.2022 03:00";"200,03";"200,03";"21,54";"21,54"
"1656378000";"28.06.2022 04:00";"250,01";"250,01";"16,2";"16,2"
"1656381600";"28.06.2022 05:00";"250,03";"250,03";"21,49";"21,49"
"1656385200";"28.06.2022 06:00";"282,41";"282,41";"101,64";"101,64"
"1656388800";"28.06.2022 07:00";"358,76";"358,76";"148,15";"148,15"
"1656392400";"28.06.2022 08:00";"382,06";"382,06";"199,99";"199,99"
"1656396000";"28.06.2022 09:00";"403,47";"403,47";"241,18";"241,18"
"1656399600";"28.06.2022 10:00";"372,68";"372,68";"229,95";"229,95"
"1656403200";"28.06.2022 11:00";"306,46";"306,46";"234,29";"234,29"
"1656406800";"28.06.2022 12:00";"263,61";"263,61";"232,51";"232,51"
"1656410400";"28.06.2022 13:00";"250,03";"250,03";"229,99";"229,99"
"1656414000";"28.06.2022 14:00";"250,05";"250,05";"208,11";"208,11"
"1656417600";"28.06.2022 15:00";"250,02";"250,02";"200";"200"
"1656421200";"28.06.2022 16:00";"291,83";"291,83";"214,87";"214,87"
"1656424800";"28.06.2022 17:00";"316,24";"316,24";"205,05";"205,05"
"1656428400";"28.06.2022 18:00";"359,98";"359,98";"212,9";"212,9"
"1656432000";"28.06.2022 19:00";"427,63";"427,63";"225,76";"225,76"
"1656435600";"28.06.2022 20:00";"470,9";"470,9";"220,32";"220,32"
"1656439200";"28.06.2022 21:00";"442,26";"442,26";"176,95";"176,95"
"1656442800";"28.06.2022 22:00";"401,06";"401,06";"152,15";"152,15"
"1656446400";"28.06.2022 23:00";"386,87";"386,87";"148,23";"148,23"
"1656450000";"29.06.2022 00:00";"329,14";"329,14";"28,63";"28,63"
"1656453600";"29.06.2022 01:00";"271,21";"271,21";"27,38";"27,38"
"1656457200";"29.06.2022 02:00";"272,37";"272,37";"27,79";"27,79"
"1656460800";"29.06.2022 03:00";"259,51";"259,51";"27,88";"27,88"
"1656464400";"29.06.2022 04:00";"235,04";"235,04";"28,04";"28,04"
"1656468000";"29.06.2022 05:00";"237,43";"237,43";"28,98";"28,98"
"1656471600";"29.06.2022 06:00";"262,7";"262,7";"136";"136"
"1656475200";"29.06.2022 07:00";"315,58";"315,58";"174,01";"174,01"
"1656478800";"29.06.2022 08:00";"350,85";"350,85";"350,85";"350,85"
"1656482400";"29.06.2022 09:00";"397,56";"397,56";"386,95";"386,95"
"1656486000";"29.06.2022 10:00";"369,61";"369,61";"365,41";"365,41"
"1656489600";"29.06.2022 11:00";"335,32";"335,32";"329,64";"329,64"
"1656493200";"29.06.2022 12:00";"324,44";"324,44";"320,93";"320,93"
"1656496800";"29.06.2022 13:00";"303,91";"303,91";"303,91";"303,91"
"1656500400";"29.06.2022 14:00";"297,68";"297,68";"291,4";"291,4"
"1656504000";"29.06.2022 15:00";"294,55";"294,55";"294,55";"294,55"
"1656507600";"29.06.2022 16:00";"300,85";"300,85";"300,85";"300,85"
"1656511200";"29.06.2022 17:00";"308,91";"308,91";"308,91";"308,91"
"1656514800";"29.06.2022 18:00";"341,07";"341,07";"341,07";"341,07"
"1656518400";"29.06.2022 19:00";"369,17";"369,17";"368,86";"368,86"
"1656522000";"29.06.2022 20:00";"390,9";"390,9";"390,9";"390,9"
"1656525600";"29.06.2022 21:00";"390";"390";"390";"390"
"1656529200";"29.06.2022 22:00";"366,9";"366,9";"341,44";"341,44"
"1656532800";"29.06.2022 23:00";"344,3";"344,3";"194,46";"194,46"
"1656536400";"30.06.2022 00:00";"268,97";"268,97";"148,01";"148,01"
"1656540000";"30.06.2022 01:00";"282,88";"282,88";"151,38";"151,38"
"1656543600";"30.06.2022 02:00";"276,62";"276,62";"78,96";"78,96"
"1656547200";"30.06.2022 03:00";"268,13";"268,13";"37,41";"37,41"
"1656550800";"30.06.2022 04:00";"271,33";"271,33";"33,38";"33,38"
"1656554400";"30.06.2022 05:00";"261,21";"261,21";"36,55";"36,55"
"1656558000";"30.06.2022 06:00";"274,01";"274,01";"150,95";"150,95"
"1656561600";"30.06.2022 07:00";"339,77";"339,77";"250";"250"
"1656565200";"30.06.2022 08:00";"369,89";"369,89";"369,89";"369,89"
"1656568800";"30.06.2022 09:00";"379,63";"379,63";"379,63";"379,63"
"1656572400";"30.06.2022 10:00";"341,75";"341,75";"341,75";"341,75"
"1656576000";"30.06.2022 11:00";"299,02";"299,02";"299,02";"299,02"
"1656579600";"30.06.2022 12:00";"311,6";"311,6";"274,02";"274,02"
"1656583200";"30.06.2022 13:00";"312,44";"312,44";"276,32";"276,32"
"1656586800";"30.06.2022 14:00";"268,97";"268,97";"268,97";"268,97"
"1656590400";"30.06.2022 15:00";"278,07";"278,07";"278,07";"278,07"
"1656594000";"30.06.2022 16:00";"285,79";"285,79";"285,79";"285,79"
"1656597600";"30.06.2022 17:00";"324,09";"324,09";"324,09";"324,09"
"1656601200";"30.06.2022 18:00";"372,44";"372,44";"372,44";"372,44"
"1656604800";"30.06.2022 19:00";"409,41";"409,41";"409,41";"409,41"
"1656608400";"30.06.2022 20:00";"479";"479";"479";"479"
"1656612000";"30.06.2022 21:00";"450";"450";"450";"450"
"1656615600";"30.06.2022 22:00";"394,21";"394,21";"394,21";"394,21"
"1656619200";"30.06.2022 23:00";"355,17";"355,17";"235,72";"235,72"
"1656622800";"01.07.2022 00:00";"251,89";"251,89";"158,45";"158,45"
"1656626400";"01.07.2022 01:00";"252,65";"252,65";"134,6";"134,6"
"1656630000";"01.07.2022 02:00";"275,44";"275,44";"48,67";"48,67"
"1656633600";"01.07.2022 03:00";"261,58";"261,58";"28,02";"28,02"
"1656637200";"01.07.2022 04:00";"261,48";"261,48";"27,24";"27,24"
"1656640800";"01.07.2022 05:00";"259,01";"259,01";"27,76";"27,76"
"1656644400";"01.07.2022 06:00";"282,13";"282,13";"160,01";"160,01"
"1656648000";"01.07.2022 07:00";"355,19";"355,19";"179,95";"179,95"
"1656651600";"01.07.2022 08:00";"378,85";"378,85";"274,96";"274,96"
"1656655200";"01.07.2022 09:00";"385,19";"385,19";"385,19";"385,19"
"1656658800";"01.07.2022 10:00";"378";"378";"378";"378"
"1656662400";"01.07.2022 11:00";"363,52";"363,52";"337,8";"337,8"
"1656666000";"01.07.2022 12:00";"356,97";"356,97";"339";"339"
"1656669600";"01.07.2022 13:00";"349,77";"349,77";"302,35";"302,35"
"1656673200";"01.07.2022 14:00";"349,8";"349,8";"270,9";"270,9"
"1656676800";"01.07.2022 15:00";"355,02";"355,02";"262,1";"262,1"
"1656680400";"01.07.2022 16:00";"349,75";"349,75";"238,72";"238,72"
"1656684000";"01.07.2022 17:00";"349,72";"349,72";"220,69";"220,69"
"1656687600";"01.07.2022 18:00";"349,75";"349,75";"242,5";"242,5"
"1656691200";"01.07.2022 19:00";"349,79";"349,79";"230,66";"230,66"
"1656694800";"01.07.2022 20:00";"370,17";"370,17";"200";"200"
"1656698400";"01.07.2022 21:00";"369,52";"369,52";"178,39";"178,39"
"1656702000";"01.07.2022 22:00";"356,49";"356,49";"170,04";"170,04"
"1656705600";"01.07.2022 23:00";"385";"385";"158,79";"158,79"
"1656709200";"02.07.2022 00:00";"353,61";"353,61";"57,76";"57,76"
"1656712800";"02.07.2022 01:00";"285,72";"285,72";"19,49";"285,72"
"1656716400";"02.07.2022 02:00";"255";"255";"15,06";"255"
"1656720000";"02.07.2022 03:00";"237,2";"237,2";"6,97";"237,2"
"1656723600";"02.07.2022 04:00";"230,71";"230,71";"4,91";"116,55"
"1656727200";"02.07.2022 05:00";"200,1";"200,1";"3,28";"3,28"
"1656730800";"02.07.2022 06:00";"214,2";"214,2";"4,7";"133,29"
"1656734400";"02.07.2022 07:00";"233,84";"233,84";"3,85";"3,85"
"1656738000";"02.07.2022 08:00";"244,56";"244,56";"15,37";"15,37"
"1656741600";"02.07.2022 09:00";"203,92";"203,92";"100,87";"100,87"
"1656745200";"02.07.2022 10:00";"165,59";"165,59";"120,77";"120,77"
"1656748800";"02.07.2022 11:00";"171,65";"171,65";"124,5";"124,5"
"1656752400";"02.07.2022 12:00";"200,06";"200,06";"100,89";"100,89"
"1656756000";"02.07.2022 13:00";"200,06";"200,06";"65,35";"65,35"
"1656759600";"02.07.2022 14:00";"200,05";"200,05";"100,81";"100,81"
"1656763200";"02.07.2022 15:00";"200,05";"200,05";"62,77";"62,77"
"1656766800";"02.07.2022 16:00";"200,03";"200,03";"99,26";"99,26"
"1656770400";"02.07.2022 17:00";"178,99";"178,99";"103,12";"103,12"
"1656774000";"02.07.2022 18:00";"237,47";"237,47";"52,04";"52,04"
"1656777600";"02.07.2022 19:00";"285,03";"285,03";"107,37";"107,37"
"1656781200";"02.07.2022 20:00";"350";"350";"106,39";"106,39"
"1656784800";"02.07.2022 21:00";"354,14";"354,14";"39,98";"39,98"
